Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
06-OCT-2023,2296.65,2304.35,2282.55,2286.75,56146052,460.94
05-OCT-2023,2264.85,2298.95,2264.6,2287.15,87483109,874.47
04-OCT-2023,2282.1,2285.35,2237.85,2251.5,87033501,544.19
03-OCT-2023,2269.75,2300.9,2256.4,2290.9,90966758,683.89
29-SEP-2023,2245.25,2278.5,2231.8,2268.2,59653275,826.52
28-SEP-2023,2262.45,2263.75,2219.6,2224.55,53733600,552.2
27-SEP-2023,2260.9,2264.6,2230.5,2256.15,47396752,491.58
26-SEP-2023,2277.3,2289.45,2250.1,2255.65,63134275,481.96
25-SEP-2023,2290.3,2303.6,2269.75,2275.3,81372691,529.81
22-SEP-2023,2294.25,2300.8,2269.2,2292.05,67504664,445.17
21-SEP-2023,2293.55,2315.75,2284.05,2292,131736746,593.71
20-SEP-2023,2288.15,2313.65,2278.65,2291.35,44885221,537.7
18-SEP-2023,2330.1,2330.95,2287.05,2297.25,48971413,468.79
15-SEP-2023,2332.25,2334.25,2307.75,2326.85,61099679,815.03
14-SEP-2023,2348.05,2360.6,2315.25,2329.15,47337498,609.71
13-SEP-2023,2306.35,2345.6,2289.1,2338.45,58331621,460.53
12-SEP-2023,2413.5,2419.1,2295.05,2303.3,86800274,792.05
11-SEP-2023,2430.85,2432.4,2402,2406.75,57773664,631.79
08-SEP-2023,2453.7,2465.95,2409.55,2414.6,70424448,833.21
07-SEP-2023,2423.05,2444.05,2408.8,2438.25,91962966,986.09
06-SEP-2023,2414.1,2434.95,2389.9,2411.9,164265129,1304.63
05-SEP-2023,2344.9,2422.8,2332.7,2407.15,247882003,2034.93
04-SEP-2023,2313.4,2337.5,2296.1,2332.7,95943349,1152.92
01-SEP-2023,2311.15,2327.45,2291.55,2296.1,88326366,776.72
31-AUG-2023,2321.45,2336.1,2283.95,2293.1,85003178,948.37
30-AUG-2023,2301.8,2317.85,2292.5,2302.25,52342173,844.37
29-AUG-2023,2283.15,2302,2283.05,2291.1,74648918,705.87
28-AUG-2023,2274.25,2298.45,2269.6,2273.55,73947631,796.63
25-AUG-2023,2272,2296.75,2242.6,2265.85,87038118,1378.64
24-AUG-2023,2287.15,2306.6,2272.45,2277.85,58768321,962.82
23-AUG-2023,2265.8,2290.3,2263,2273.7,115282158,975.08
22-AUG-2023,2252.85,2270.85,2247.75,2258.35,89199639,621.8
21-AUG-2023,2264.1,2264.1,2235.75,2245.05,74380726,740.29
18-AUG-2023,2241.85,2258.15,2236,2251.55,89695329,781.51
17-AUG-2023,2246.7,2258.55,2227.15,2236.9,41687018,558.71
16-AUG-2023,2233.8,2251.35,2223.55,2245.8,76540127,871.18
14-AUG-2023,2216.3,2236.05,2167.8,2219.15,67459546,1343.75
11-AUG-2023,2262.2,2269.2,2181.65,2200.1,124695265,1795.05
10-AUG-2023,2114.25,2269.4,2095.15,2241.05,313689908,3804.82
09-AUG-2023,2067.2,2108.3,2047.25,2101.7,108619485,715.75
08-AUG-2023,2055.2,2074.45,2039.8,2058.4,68518502,509.18
07-AUG-2023,2055.4,2058.65,2038.1,2043.35,39797968,387.04
04-AUG-2023,2051.45,2067.75,2022.7,2047.4,41080032,536.06
03-AUG-2023,2024.55,2058.95,2019.9,2044.85,38612908,619.41
02-AUG-2023,2061.35,2076.65,2007.95,2026.45,57924009,966.29
01-AUG-2023,2068.3,2080.75,2048.35,2058.7,39720333,640.2
31-JUL-2023,2060.65,2072.15,2054.55,2061.5,40812363,629.01
28-JUL-2023,2027.55,2060.9,2025.3,2052.55,60640262,767.22
27-JUL-2023,2042.25,2045.65,2018.5,2024.6,42253965,767.96
26-JUL-2023,2011.5,2036.9,2000.15,2029.15,57657741,886.6
25-JUL-2023,1985.6,2028.1,1958,2010.5,52978185,609.44
24-JUL-2023,1996.5,1998.8,1961,1980.5,55822891,680.22
21-JUL-2023,1968.9,2002.1,1964.55,1984.15,74657533,911.35
20-JUL-2023,1981.85,1990.85,1969.6,1974.85,107413292,632.19
19-JUL-2023,1958.95,1994.2,1956.1,1973.6,181427689,1201.62
18-JUL-2023,2003.2,2007.45,1942,1951.55,72535433,642.79
17-JUL-2023,1928.35,2004.15,1926.35,1988.15,123399481,1597.55
14-JUL-2023,1860.85,1932.55,1845,1927.4,101256004,1089.39
13-JUL-2023,1893.05,1899.85,1843.95,1854.35,51705469,437.69
12-JUL-2023,1881,1899.95,1873.35,1889.85,77632794,1112.32
11-JUL-2023,1892.7,1895.8,1873.25,1881,39492777,432.9
10-JUL-2023,1907.05,1910.35,1849.5,1877.55,89821533,1052.49
07-JUL-2023,1828.2,1908.85,1814.15,1895.55,133677824,1666.32
06-JUL-2023,1797.2,1835.9,1795.1,1824.2,118129645,799.96
05-JUL-2023,1775.9,1796,1767.75,1793.5,134045020,443.76
04-JUL-2023,1766.5,1784.75,1757.35,1767.15,87736059,454.86
03-JUL-2023,1751.2,1771.8,1742.15,1752.75,44749431,461.12
30-JUN-2023,1749.95,1756.3,1741,1743.8,32332248,303.78
28-JUN-2023,1759.7,1764.1,1736.45,1741.7,30124811,295.25
27-JUN-2023,1749.65,1757.3,1741.7,1753.5,40301981,335.02
26-JUN-2023,1741.8,1746.75,1727.7,1742.4,46150744,356.95
23-JUN-2023,1781.85,1783.35,1736.2,1740.85,57741951,373.58
22-JUN-2023,1792.2,1798.3,1759.95,1778.7,99552085,596.1
21-JUN-2023,1779.4,1814.65,1775.05,1777.95,104634145,1370.66
20-JUN-2023,1790.6,1795.5,1746.85,1768.3,86867669,870.94
19-JUN-2023,1806.4,1811.7,1778.75,1790.1,44081610,373.62
16-JUN-2023,1797.5,1820.15,1791.3,1806.2,89955259,615.75
15-JUN-2023,1811.35,1816.5,1782.8,1786.9,45654293,562.96
14-JUN-2023,1828.15,1836.45,1802.6,1805,52738373,443.14
13-JUN-2023,1769.7,1820.55,1761.9,1815.25,139715839,1336.59
12-JUN-2023,1774.75,1787.45,1763.05,1783.5,35901852,393.71
09-JUN-2023,1784.4,1787.6,1761.15,1763.5,33734993,234.32
